Trial_ID,Generation_Model,Evaluation_Model,Precision,Recall,F1
NCT02776553,llama3-70b-in-zs,bert-scores-08,0.6923076923076923,0.32142857142857145,0.4390243902439025
NCT02776553,llama3-70b-in-zs,bert-scores-09,0.46153846153846156,0.21428571428571427,0.2926829268292683
NCT02776553,llama3-70b-in-zs,gpt4-omni-score,0.7692307692307693,0.35714285714285715,0.48780487804878053
NCT02790437,gpt4-omni-ts,bert-scores-06,0.3,0.42857142857142855,0.3529411764705882
NCT02790437,gpt4-omni-ts,bert-scores-07,0.2,0.2857142857142857,0.23529411764705882
NCT02790437,gpt4-omni-ts,bert-scores-08,0.05,0.07142857142857142,0.058823529411764705
NCT02790437,gpt4-omni-ts,bert-scores-09,0.05,0.07142857142857142,0.058823529411764705
NCT02790437,gpt4-omni-ts,gpt4-omni-score,0.3,0.42857142857142855,0.3529411764705882
NCT02790437,gpt4-omni-zs,bert-scores-06,0.21739130434782608,0.35714285714285715,0.27027027027027023
NCT02790437,gpt4-omni-zs,bert-scores-07,0.13043478260869565,0.21428571428571427,0.16216216216216214
NCT02790437,gpt4-omni-zs,bert-scores-08,0.043478260869565216,0.07142857142857142,0.05405405405405405
NCT02790437,gpt4-omni-zs,bert-scores-09,0.043478260869565216,0.07142857142857142,0.05405405405405405
NCT02790437,gpt4-omni-zs,gpt4-omni-score,0.2608695652173913,0.42857142857142855,0.3243243243243243
NCT02790437,gpt4-turbo-ts,bert-scores-06,0.4117647058823529,0.5,0.45161290322580644
NCT02790437,gpt4-turbo-ts,bert-scores-07,0.29411764705882354,0.35714285714285715,0.3225806451612903
NCT02790437,gpt4-turbo-ts,bert-scores-08,0.058823529411764705,0.07142857142857142,0.06451612903225808
NCT02790437,gpt4-turbo-ts,bert-scores-09,0.058823529411764705,0.07142857142857142,0.06451612903225808
NCT02790437,gpt4-turbo-ts,gpt4-omni-score,0.4117647058823529,0.5,0.45161290322580644
NCT02790437,gpt4-turbo-zs,bert-scores-06,0.5454545454545454,0.42857142857142855,0.4799999999999999
NCT02790437,gpt4-turbo-zs,bert-scores-07,0.2727272727272727,0.21428571428571427,0.23999999999999996
NCT02790437,gpt4-turbo-zs,bert-scores-08,0.09090909090909091,0.07142857142857142,0.08
NCT02790437,gpt4-turbo-zs,bert-scores-09,0.09090909090909091,0.07142857142857142,0.08
NCT02790437,gpt4-turbo-zs,gpt4-omni-score,0.5454545454545454,0.42857142857142855,0.4799999999999999
NCT02790437,llama3-70b-in-ts,bert-scores-06,0.1875,0.21428571428571427,0.19999999999999998
NCT02790437,llama3-70b-in-ts,bert-scores-07,0.125,0.14285714285714285,0.13333333333333333
NCT02790437,llama3-70b-in-ts,bert-scores-08,0.0,0.0,0.0
NCT02790437,llama3-70b-in-ts,bert-scores-09,0.0,0.0,0.0
NCT02790437,llama3-70b-in-ts,gpt4-omni-score,0.1875,0.21428571428571427,0.19999999999999998
NCT02790437,llama3-70b-in-zs,bert-scores-06,0.29411764705882354,0.35714285714285715,0.3225806451612903
NCT02790437,llama3-70b-in-zs,bert-scores-07,0.17647058823529413,0.21428571428571427,0.1935483870967742
NCT02790437,llama3-70b-in-zs,bert-scores-08,0.058823529411764705,0.07142857142857142,0.06451612903225808
NCT02790437,llama3-70b-in-zs,bert-scores-09,0.058823529411764705,0.07142857142857142,0.06451612903225808
NCT02790437,llama3-70b-in-zs,gpt4-omni-score,0.35294117647058826,0.42857142857142855,0.3870967741935484
NCT02809183,gpt4-omni-ts,bert-scores-06,0.42857142857142855,0.42857142857142855,0.42857142857142855
NCT02809183,gpt4-omni-ts,bert-scores-07,0.35714285714285715,0.35714285714285715,0.35714285714285715
NCT02809183,gpt4-omni-ts,bert-scores-08,0.35714285714285715,0.35714285714285715,0.35714285714285715
NCT02809183,gpt4-omni-ts,bert-scores-09,0.2857142857142857,0.2857142857142857,0.2857142857142857
NCT02809183,gpt4-omni-ts,gpt4-omni-score,0.35714285714285715,0.35714285714285715,0.35714285714285715
NCT02809183,gpt4-omni-zs,bert-scores-06,0.625,0.35714285714285715,0.45454545454545453
NCT02809183,gpt4-omni-zs,bert-scores-07,0.625,0.35714285714285715,0.45454545454545453
NCT02809183,gpt4-omni-zs,bert-scores-08,0.375,0.21428571428571427,0.2727272727272727
NCT02809183,gpt4-omni-zs,bert-scores-09,0.25,0.14285714285714285,0.18181818181818182
NCT02809183,gpt4-omni-zs,gpt4-omni-score,0.5,0.2857142857142857,0.36363636363636365
NCT02809183,gpt4-turbo-ts,bert-scores-06,0.5,0.42857142857142855,0.4615384615384615
NCT02809183,gpt4-turbo-ts,bert-scores-07,0.4166666666666667,0.35714285714285715,0.3846153846153846
NCT02809183,gpt4-turbo-ts,bert-scores-08,0.3333333333333333,0.2857142857142857,0.30769230769230765
NCT02809183,gpt4-turbo-ts,bert-scores-09,0.3333333333333333,0.2857142857142857,0.30769230769230765
NCT02809183,gpt4-turbo-ts,gpt4-omni-score,0.3333333333333333,0.2857142857142857,0.30769230769230765
NCT02809183,gpt4-turbo-zs,bert-scores-06,0.8,0.2857142857142857,0.4210526315789473
NCT02809183,gpt4-turbo-zs,bert-scores-07,0.8,0.2857142857142857,0.4210526315789473
NCT02809183,gpt4-turbo-zs,bert-scores-08,0.6,0.21428571428571427,0.3157894736842105
NCT02809183,gpt4-turbo-zs,bert-scores-09,0.4,0.14285714285714285,0.21052631578947364
NCT02809183,gpt4-turbo-zs,gpt4-omni-score,0.8,0.2857142857142857,0.4210526315789473
NCT02809183,llama3-70b-in-ts,bert-scores-06,0.5,0.35714285714285715,0.41666666666666663
NCT02809183,llama3-70b-in-ts,bert-scores-07,0.5,0.35714285714285715,0.41666666666666663
NCT02809183,llama3-70b-in-ts,bert-scores-08,0.4,0.2857142857142857,0.3333333333333333
NCT02809183,llama3-70b-in-ts,bert-scores-09,0.4,0.2857142857142857,0.3333333333333333
NCT02809183,llama3-70b-in-ts,gpt4-omni-score,0.4,0.2857142857142857,0.3333333333333333
NCT02809183,llama3-70b-in-zs,bert-scores-06,0.5714285714285714,0.5714285714285714,0.5714285714285714
NCT02809183,llama3-70b-in-zs,bert-scores-07,0.5,0.5,0.5
NCT02809183,llama3-70b-in-zs,bert-scores-08,0.35714285714285715,0.35714285714285715,0.35714285714285715
NCT02809183,llama3-70b-in-zs,bert-scores-09,0.2857142857142857,0.2857142857142857,0.2857142857142857
NCT02809183,llama3-70b-in-zs,gpt4-omni-score,0.42857142857142855,0.42857142857142855,0.42857142857142855
NCT02833857,gpt4-omni-ts,bert-scores-06,0.2777777777777778,0.2777777777777778,0.2777777777777778
NCT02833857,gpt4-omni-ts,bert-scores-07,0.2777777777777778,0.2777777777777778,0.2777777777777778
NCT02833857,gpt4-omni-ts,bert-scores-08,0.16666666666666666,0.16666666666666666,0.16666666666666666
NCT02833857,gpt4-omni-ts,bert-scores-09,0.1111111111111111,0.1111111111111111,0.1111111111111111
NCT02833857,gpt4-omni-ts,gpt4-omni-score,0.4444444444444444,0.4444444444444444,0.4444444444444444
NCT02833857,gpt4-omni-zs,bert-scores-06,0.2222222222222222,0.2222222222222222,0.2222222222222222
NCT02833857,gpt4-omni-zs,bert-scores-07,0.2222222222222222,0.2222222222222222,0.2222222222222222
NCT02833857,gpt4-omni-zs,bert-scores-08,0.1111111111111111,0.1111111111111111,0.1111111111111111
NCT02833857,gpt4-omni-zs,bert-scores-09,0.05555555555555555,0.05555555555555555,0.05555555555555555
NCT02833857,gpt4-omni-zs,gpt4-omni-score,0.3333333333333333,0.3333333333333333,0.3333333333333333
NCT02833857,gpt4-turbo-ts,bert-scores-06,0.42857142857142855,0.3333333333333333,0.375
NCT02833857,gpt4-turbo-ts,bert-scores-07,0.35714285714285715,0.2777777777777778,0.31250000000000006
NCT02833857,gpt4-turbo-ts,bert-scores-08,0.21428571428571427,0.16666666666666666,0.1875
NCT02833857,gpt4-turbo-ts,bert-scores-09,0.14285714285714285,0.1111111111111111,0.125
NCT02833857,gpt4-turbo-ts,gpt4-omni-score,0.5333333333333333,0.4444444444444444,0.4848484848484848
NCT02833857,gpt4-turbo-zs,bert-scores-06,0.25,0.2222222222222222,0.23529411764705882
NCT02833857,gpt4-turbo-zs,bert-scores-07,0.25,0.2222222222222222,0.23529411764705882
NCT02833857,gpt4-turbo-zs,bert-scores-08,0.125,0.1111111111111111,0.11764705882352941
NCT02833857,gpt4-turbo-zs,bert-scores-09,0.0625,0.05555555555555555,0.058823529411764705
NCT02833857,gpt4-turbo-zs,gpt4-omni-score,0.3125,0.2777777777777778,0.29411764705882354
NCT02833857,llama3-70b-in-ts,bert-scores-06,0.6,0.3333333333333333,0.42857142857142855
NCT02833857,llama3-70b-in-ts,bert-scores-07,0.5,0.2777777777777778,0.35714285714285715
NCT02833857,llama3-70b-in-ts,bert-scores-08,0.5,0.2777777777777778,0.35714285714285715
NCT02833857,llama3-70b-in-ts,bert-scores-09,0.4,0.2222222222222222,0.2857142857142857
NCT02833857,llama3-70b-in-ts,gpt4-omni-score,0.7,0.3888888888888889,0.5
NCT02833857,llama3-70b-in-zs,bert-scores-06,0.46153846153846156,0.3333333333333333,0.3870967741935484
NCT02833857,llama3-70b-in-zs,bert-scores-07,0.46153846153846156,0.3333333333333333,0.3870967741935484
NCT02833857,llama3-70b-in-zs,bert-scores-08,0.46153846153846156,0.3333333333333333,0.3870967741935484
NCT02833857,llama3-70b-in-zs,bert-scores-09,0.3076923076923077,0.2222222222222222,0.2580645161290323
NCT02833857,llama3-70b-in-zs,gpt4-omni-score,0.6923076923076923,0.5,0.5806451612903226
NCT02834663,gpt4-omni-ts,bert-scores-06,0.1875,0.375,0.25
NCT02834663,gpt4-omni-ts,bert-scores-07,0.1875,0.375,0.25
NCT02834663,gpt4-omni-ts,bert-scores-08,0.1875,0.375,0.25
NCT02834663,gpt4-omni-ts,bert-scores-09,0.125,0.25,0.16666666666666666
NCT02834663,gpt4-omni-ts,gpt4-omni-score,0.375,0.75,0.5
NCT02834663,gpt4-omni-zs,bert-scores-06,0.25,0.375,0.3
NCT02834663,gpt4-omni-zs,bert-scores-07,0.25,0.375,0.3
NCT02834663,gpt4-omni-zs,bert-scores-08,0.25,0.375,0.3
NCT02834663,gpt4-omni-zs,bert-scores-09,0.16666666666666666,0.25,0.2
NCT02834663,gpt4-omni-zs,gpt4-omni-score,0.5,0.75,0.6
NCT02834663,gpt4-turbo-ts,bert-scores-06,0.25,0.375,0.3
NCT02834663,gpt4-turbo-ts,bert-scores-07,0.25,0.375,0.3
NCT02834663,gpt4-turbo-ts,bert-scores-08,0.25,0.375,0.3
NCT02834663,gpt4-turbo-ts,bert-scores-09,0.16666666666666666,0.25,0.2
NCT02834663,gpt4-turbo-ts,gpt4-omni-score,0.5,0.75,0.6
NCT02834663,gpt4-turbo-zs,bert-scores-06,0.2857142857142857,0.25,0.26666666666666666
NCT02834663,gpt4-turbo-zs,bert-scores-07,0.2857142857142857,0.25,0.26666666666666666
NCT02834663,gpt4-turbo-zs,bert-scores-08,0.2857142857142857,0.25,0.26666666666666666
NCT02834663,gpt4-turbo-zs,bert-scores-09,0.2857142857142857,0.25,0.26666666666666666
NCT02834663,gpt4-turbo-zs,gpt4-omni-score,0.5714285714285714,0.5,0.5333333333333333
NCT02834663,llama3-70b-in-ts,bert-scores-06,0.4166666666666667,0.625,0.5
NCT02834663,llama3-70b-in-ts,bert-scores-07,0.4166666666666667,0.625,0.5
NCT02834663,llama3-70b-in-ts,bert-scores-08,0.3333333333333333,0.5,0.4
NCT02834663,llama3-70b-in-ts,bert-scores-09,0.16666666666666666,0.25,0.2
NCT02834663,llama3-70b-in-ts,gpt4-omni-score,0.6666666666666666,1.0,0.8
NCT02834663,llama3-70b-in-zs,bert-scores-06,0.25,0.375,0.3
NCT02834663,llama3-70b-in-zs,bert-scores-07,0.25,0.375,0.3
NCT02834663,llama3-70b-in-zs,bert-scores-08,0.25,0.375,0.3
NCT02834663,llama3-70b-in-zs,bert-scores-09,0.16666666666666666,0.25,0.2
NCT02834663,llama3-70b-in-zs,gpt4-omni-score,0.5,0.75,0.6
NCT02836873,gpt4-omni-ts,bert-scores-06,0.42857142857142855,0.6,0.5
NCT02836873,gpt4-omni-ts,bert-scores-07,0.42857142857142855,0.6,0.5
NCT02836873,gpt4-omni-ts,bert-scores-08,0.42857142857142855,0.6,0.5
NCT02836873,gpt4-omni-ts,bert-scores-09,0.38095238095238093,0.5333333333333333,0.4444444444444444
NCT02836873,gpt4-omni-ts,gpt4-omni-score,0.42857142857142855,0.6,0.5
NCT02836873,gpt4-omni-zs,bert-scores-06,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,gpt4-omni-zs,bert-scores-07,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,gpt4-omni-zs,bert-scores-08,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,gpt4-omni-zs,bert-scores-09,0.35714285714285715,0.3333333333333333,0.3448275862068965
NCT02836873,gpt4-omni-zs,gpt4-omni-score,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,gpt4-turbo-ts,bert-scores-06,0.4117647058823529,0.4666666666666667,0.43749999999999994
NCT02836873,gpt4-turbo-ts,bert-scores-07,0.35294117647058826,0.4,0.37500000000000006
NCT02836873,gpt4-turbo-ts,bert-scores-08,0.35294117647058826,0.4,0.37500000000000006
NCT02836873,gpt4-turbo-ts,bert-scores-09,0.35294117647058826,0.4,0.37500000000000006
NCT02836873,gpt4-turbo-ts,gpt4-omni-score,0.47058823529411764,0.5333333333333333,0.5
NCT02836873,gpt4-turbo-zs,bert-scores-06,0.3181818181818182,0.4666666666666667,0.3783783783783784
NCT02836873,gpt4-turbo-zs,bert-scores-07,0.3181818181818182,0.4666666666666667,0.3783783783783784
NCT02836873,gpt4-turbo-zs,bert-scores-08,0.2727272727272727,0.4,0.3243243243243243
NCT02836873,gpt4-turbo-zs,bert-scores-09,0.22727272727272727,0.3333333333333333,0.27027027027027023
NCT02836873,gpt4-turbo-zs,gpt4-omni-score,0.3181818181818182,0.4666666666666667,0.3783783783783784
NCT02836873,llama3-70b-in-ts,bert-scores-06,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,llama3-70b-in-ts,bert-scores-07,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,llama3-70b-in-ts,bert-scores-08,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,llama3-70b-in-ts,bert-scores-09,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,llama3-70b-in-ts,gpt4-omni-score,0.5,0.4666666666666667,0.4827586206896552
NCT02836873,llama3-70b-in-zs,bert-scores-06,0.5833333333333334,0.4666666666666667,0.5185185185185186
NCT02836873,llama3-70b-in-zs,bert-scores-07,0.5833333333333334,0.4666666666666667,0.5185185185185186
NCT02836873,llama3-70b-in-zs,bert-scores-08,0.5833333333333334,0.4666666666666667,0.5185185185185186
NCT02836873,llama3-70b-in-zs,bert-scores-09,0.5,0.4,0.4444444444444445
NCT02836873,llama3-70b-in-zs,gpt4-omni-score,0.6666666666666666,0.5333333333333333,0.5925925925925926
NCT02846779,gpt4-omni-ts,bert-scores-06,0.2222222222222222,0.15384615384615385,0.18181818181818185
NCT02846779,gpt4-omni-ts,bert-scores-07,0.2222222222222222,0.15384615384615385,0.18181818181818185
NCT02846779,gpt4-omni-ts,bert-scores-08,0.16666666666666666,0.11538461538461539,0.13636363636363638
NCT02846779,gpt4-omni-ts,bert-scores-09,0.16666666666666666,0.11538461538461539,0.13636363636363638
NCT02846779,gpt4-omni-ts,gpt4-omni-score,0.16666666666666666,0.11538461538461539,0.13636363636363638
NCT02846779,gpt4-omni-zs,bert-scores-06,0.3333333333333333,0.19230769230769232,0.2439024390243902
NCT02846779,gpt4-omni-zs,bert-scores-07,0.2,0.11538461538461539,0.14634146341463417
NCT02846779,gpt4-omni-zs,bert-scores-08,0.2,0.11538461538461539,0.14634146341463417
NCT02846779,gpt4-omni-zs,bert-scores-09,0.13333333333333333,0.07692307692307693,0.0975609756097561
NCT02846779,gpt4-omni-zs,gpt4-omni-score,0.26666666666666666,0.15384615384615385,0.1951219512195122
NCT02846779,gpt4-turbo-ts,bert-scores-06,0.3,0.11538461538461539,0.16666666666666669
NCT02846779,gpt4-turbo-ts,bert-scores-07,0.3,0.11538461538461539,0.16666666666666669
NCT02846779,gpt4-turbo-ts,bert-scores-08,0.3,0.11538461538461539,0.16666666666666669
NCT02846779,gpt4-turbo-ts,bert-scores-09,0.3,0.11538461538461539,0.16666666666666669
NCT02846779,gpt4-turbo-ts,gpt4-omni-score,0.4,0.15384615384615385,0.2222222222222222
NCT02846779,gpt4-turbo-zs,bert-scores-06,0.4444444444444444,0.15384615384615385,0.2285714285714286
NCT02846779,gpt4-turbo-zs,bert-scores-07,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,gpt4-turbo-zs,bert-scores-08,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,gpt4-turbo-zs,bert-scores-09,0.1111111111111111,0.038461538461538464,0.05714285714285715
NCT02846779,gpt4-turbo-zs,gpt4-omni-score,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,llama3-70b-in-ts,bert-scores-06,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,llama3-70b-in-ts,bert-scores-07,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,llama3-70b-in-ts,bert-scores-08,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,llama3-70b-in-ts,bert-scores-09,0.3333333333333333,0.11538461538461539,0.17142857142857146
NCT02846779,llama3-70b-in-ts,gpt4-omni-score,0.5555555555555556,0.19230769230769232,0.28571428571428575
NCT02846779,llama3-70b-in-zs,bert-scores-06,0.26666666666666666,0.15384615384615385,0.1951219512195122
NCT02846779,llama3-70b-in-zs,bert-scores-07,0.26666666666666666,0.15384615384615385,0.1951219512195122
NCT02846779,llama3-70b-in-zs,bert-scores-08,0.2,0.11538461538461539,0.14634146341463417
NCT02846779,llama3-70b-in-zs,bert-scores-09,0.2,0.11538461538461539,0.14634146341463417
NCT02846779,llama3-70b-in-zs,gpt4-omni-score,0.26666666666666666,0.15384615384615385,0.1951219512195122
NCT02892149,gpt4-omni-ts,bert-scores-06,0.4117647058823529,0.7777777777777778,0.5384615384615384
NCT02892149,gpt4-omni-ts,bert-scores-07,0.35294117647058826,0.6666666666666666,0.46153846153846156
NCT02892149,gpt4-omni-ts,bert-scores-08,0.23529411764705882,0.4444444444444444,0.30769230769230765
NCT02892149,gpt4-omni-ts,bert-scores-09,0.23529411764705882,0.4444444444444444,0.30769230769230765
NCT02892149,gpt4-omni-ts,gpt4-omni-score,0.4117647058823529,0.7777777777777778,0.5384615384615384
NCT02892149,gpt4-omni-zs,bert-scores-06,0.4666666666666667,0.7777777777777778,0.5833333333333334
NCT02892149,gpt4-omni-zs,bert-scores-07,0.4,0.6666666666666666,0.5
NCT02892149,gpt4-omni-zs,bert-scores-08,0.2,0.3333333333333333,0.25
NCT02892149,gpt4-omni-zs,bert-scores-09,0.13333333333333333,0.2222222222222222,0.16666666666666669
NCT02892149,gpt4-omni-zs,gpt4-omni-score,0.5333333333333333,0.8888888888888888,0.6666666666666667
NCT02892149,gpt4-turbo-ts,bert-scores-06,0.5,0.7777777777777778,0.6086956521739131
NCT02892149,gpt4-turbo-ts,bert-scores-07,0.35714285714285715,0.5555555555555556,0.43478260869565216
NCT02892149,gpt4-turbo-ts,bert-scores-08,0.21428571428571427,0.3333333333333333,0.2608695652173913
NCT02892149,gpt4-turbo-ts,bert-scores-09,0.14285714285714285,0.2222222222222222,0.17391304347826086
NCT02892149,gpt4-turbo-ts,gpt4-omni-score,0.5,0.7777777777777778,0.6086956521739131
NCT02892149,gpt4-turbo-zs,bert-scores-06,0.46153846153846156,0.6666666666666666,0.5454545454545455
NCT02892149,gpt4-turbo-zs,bert-scores-07,0.23076923076923078,0.3333333333333333,0.27272727272727276
NCT02892149,gpt4-turbo-zs,bert-scores-08,0.15384615384615385,0.2222222222222222,0.18181818181818185
NCT02892149,gpt4-turbo-zs,bert-scores-09,0.07692307692307693,0.1111111111111111,0.09090909090909093
NCT02892149,gpt4-turbo-zs,gpt4-omni-score,0.5384615384615384,0.7777777777777778,0.6363636363636364
NCT02892149,llama3-70b-in-ts,bert-scores-06,0.5,0.7777777777777778,0.6086956521739131
NCT02892149,llama3-70b-in-ts,bert-scores-07,0.5,0.7777777777777778,0.6086956521739131
NCT02892149,llama3-70b-in-ts,bert-scores-08,0.42857142857142855,0.6666666666666666,0.5217391304347826
NCT02892149,llama3-70b-in-ts,bert-scores-09,0.42857142857142855,0.6666666666666666,0.5217391304347826
NCT02892149,llama3-70b-in-ts,gpt4-omni-score,0.5,0.7777777777777778,0.6086956521739131
NCT02892149,llama3-70b-in-zs,bert-scores-06,0.5,0.8888888888888888,0.64
NCT02892149,llama3-70b-in-zs,bert-scores-07,0.4375,0.7777777777777778,0.56
NCT02892149,llama3-70b-in-zs,bert-scores-08,0.375,0.6666666666666666,0.4800000000000001
NCT02892149,llama3-70b-in-zs,bert-scores-09,0.375,0.6666666666666666,0.4800000000000001
NCT02892149,llama3-70b-in-zs,gpt4-omni-score,0.5,0.8888888888888888,0.64
NCT03014479,gpt4-omni-ts,bert-scores-06,0.42857142857142855,0.35294117647058826,0.3870967741935484
NCT03014479,gpt4-omni-ts,bert-scores-07,0.35714285714285715,0.29411764705882354,0.3225806451612903
NCT03014479,gpt4-omni-ts,bert-scores-08,0.2857142857142857,0.23529411764705882,0.2580645161290323
NCT03014479,gpt4-omni-ts,bert-scores-09,0.21428571428571427,0.17647058823529413,0.1935483870967742
NCT03014479,gpt4-omni-ts,gpt4-omni-score,0.5714285714285714,0.47058823529411764,0.5161290322580646
NCT03014479,gpt4-omni-zs,bert-scores-06,0.21052631578947367,0.23529411764705882,0.2222222222222222
NCT03014479,gpt4-omni-zs,bert-scores-07,0.15789473684210525,0.17647058823529413,0.16666666666666669
NCT03014479,gpt4-omni-zs,bert-scores-08,0.15789473684210525,0.17647058823529413,0.16666666666666669
NCT03014479,gpt4-omni-zs,bert-scores-09,0.10526315789473684,0.11764705882352941,0.1111111111111111
NCT03014479,gpt4-omni-zs,gpt4-omni-score,0.3684210526315789,0.4117647058823529,0.3888888888888889
NCT03014479,gpt4-turbo-ts,bert-scores-06,0.4166666666666667,0.29411764705882354,0.3448275862068966
NCT03014479,gpt4-turbo-ts,bert-scores-07,0.4166666666666667,0.29411764705882354,0.3448275862068966
NCT03014479,gpt4-turbo-ts,bert-scores-08,0.4166666666666667,0.29411764705882354,0.3448275862068966
NCT03014479,gpt4-turbo-ts,bert-scores-09,0.3333333333333333,0.23529411764705882,0.27586206896551724
NCT03014479,gpt4-turbo-ts,gpt4-omni-score,0.5833333333333334,0.4117647058823529,0.4827586206896552
NCT03014479,gpt4-turbo-zs,bert-scores-06,0.3333333333333333,0.29411764705882354,0.3125
NCT03014479,gpt4-turbo-zs,bert-scores-07,0.26666666666666666,0.23529411764705882,0.25
NCT03014479,gpt4-turbo-zs,bert-scores-08,0.26666666666666666,0.23529411764705882,0.25
NCT03014479,gpt4-turbo-zs,bert-scores-09,0.13333333333333333,0.11764705882352941,0.125
NCT03014479,gpt4-turbo-zs,gpt4-omni-score,0.4,0.35294117647058826,0.37500000000000006
NCT03014479,llama3-70b-in-ts,bert-scores-06,0.2777777777777778,0.29411764705882354,0.28571428571428575
NCT03014479,llama3-70b-in-ts,bert-scores-07,0.2777777777777778,0.29411764705882354,0.28571428571428575
NCT03014479,llama3-70b-in-ts,bert-scores-08,0.2777777777777778,0.29411764705882354,0.28571428571428575
NCT03014479,llama3-70b-in-ts,bert-scores-09,0.2222222222222222,0.23529411764705882,0.22857142857142856
NCT03014479,llama3-70b-in-ts,gpt4-omni-score,0.3888888888888889,0.4117647058823529,0.39999999999999997
NCT03014479,llama3-70b-in-zs,bert-scores-06,0.35714285714285715,0.29411764705882354,0.3225806451612903
NCT03014479,llama3-70b-in-zs,bert-scores-07,0.2857142857142857,0.23529411764705882,0.2580645161290323
NCT03014479,llama3-70b-in-zs,bert-scores-08,0.2857142857142857,0.23529411764705882,0.2580645161290323
NCT03014479,llama3-70b-in-zs,bert-scores-09,0.21428571428571427,0.17647058823529413,0.1935483870967742
NCT03014479,llama3-70b-in-zs,gpt4-omni-score,0.5,0.4117647058823529,0.45161290322580644
NCT03028948,gpt4-omni-ts,bert-scores-06,0.5454545454545454,0.5454545454545454,0.5454545454545454
NCT03028948,gpt4-omni-ts,bert-scores-07,0.45454545454545453,0.45454545454545453,0.45454545454545453
NCT03028948,gpt4-omni-ts,bert-scores-08,0.2727272727272727,0.2727272727272727,0.2727272727272727
NCT03028948,gpt4-omni-ts,bert-scores-09,0.2727272727272727,0.2727272727272727,0.2727272727272727
NCT03028948,gpt4-omni-ts,gpt4-omni-score,0.5454545454545454,0.5454545454545454,0.5454545454545454
NCT03028948,gpt4-omni-zs,bert-scores-06,0.5,0.36363636363636365,0.4210526315789474
NCT03028948,gpt4-omni-zs,bert-scores-07,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,gpt4-omni-zs,bert-scores-08,0.25,0.18181818181818182,0.2105263157894737
NCT03028948,gpt4-omni-zs,bert-scores-09,0.125,0.09090909090909091,0.10526315789473685
NCT03028948,gpt4-omni-zs,gpt4-omni-score,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,gpt4-turbo-ts,bert-scores-06,0.5,0.36363636363636365,0.4210526315789474
NCT03028948,gpt4-turbo-ts,bert-scores-07,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,gpt4-turbo-ts,bert-scores-08,0.25,0.18181818181818182,0.2105263157894737
NCT03028948,gpt4-turbo-ts,bert-scores-09,0.25,0.18181818181818182,0.2105263157894737
NCT03028948,gpt4-turbo-ts,gpt4-omni-score,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,gpt4-turbo-zs,bert-scores-06,0.5,0.36363636363636365,0.4210526315789474
NCT03028948,gpt4-turbo-zs,bert-scores-07,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,gpt4-turbo-zs,bert-scores-08,0.25,0.18181818181818182,0.2105263157894737
NCT03028948,gpt4-turbo-zs,bert-scores-09,0.125,0.09090909090909091,0.10526315789473685
NCT03028948,gpt4-turbo-zs,gpt4-omni-score,0.375,0.2727272727272727,0.3157894736842105
NCT03028948,llama3-70b-in-ts,bert-scores-06,0.45454545454545453,0.45454545454545453,0.45454545454545453
NCT03028948,llama3-70b-in-ts,bert-scores-07,0.36363636363636365,0.36363636363636365,0.36363636363636365
NCT03028948,llama3-70b-in-ts,bert-scores-08,0.2727272727272727,0.2727272727272727,0.2727272727272727
NCT03028948,llama3-70b-in-ts,bert-scores-09,0.2727272727272727,0.2727272727272727,0.2727272727272727
NCT03028948,llama3-70b-in-ts,gpt4-omni-score,0.36363636363636365,0.36363636363636365,0.36363636363636365
NCT03028948,llama3-70b-in-zs,bert-scores-06,0.4666666666666667,0.6363636363636364,0.5384615384615385
NCT03028948,llama3-70b-in-zs,bert-scores-07,0.3333333333333333,0.45454545454545453,0.3846153846153846
NCT03028948,llama3-70b-in-zs,bert-scores-08,0.26666666666666666,0.36363636363636365,0.30769230769230765
NCT03028948,llama3-70b-in-zs,bert-scores-09,0.26666666666666666,0.36363636363636365,0.30769230769230765
NCT03028948,llama3-70b-in-zs,gpt4-omni-score,0.5333333333333333,0.7272727272727273,0.6153846153846153
NCT03141905,gpt4-omni-ts,bert-scores-06,0.4375,0.5833333333333334,0.5
NCT03141905,gpt4-omni-ts,bert-scores-07,0.4375,0.5833333333333334,0.5
NCT03141905,gpt4-omni-ts,bert-scores-08,0.25,0.3333333333333333,0.28571428571428575
